secs,x
0.01343,-4.4744
0.01344,0.2555
0.01345,3.7455
0.01346,-1.4544
0.01347,-0.04888
0.01348,-0.72797
0.01349,1.9331
0.0135,-1.1135
0.01351,-1.1348
0.01352,4.9021
0.01353,-0.64276
0.01354,3.5605
0.01355,-3.8175
0.01356,3.5676
0.01357,0.79593
0.01358,0.58691
0.01359,-3.0001
0.0136,-0.91628
0.01361,-6.1461
0.01362,1.6136
0.01363,1.4542
0.01364,-4.285
0.01365,5.4404
0.01366,1.177
0.01367,-4.2363
0.01368,0.76486
0.01369,1.6444
0.0137,-3.0234
0.01371,-1.0648
0.01372,-3.4096
0.01373,2.2277
0.01374,1.2147
0.01375,2.2263
0.01376,-3.836
0.01377,-4.9689
0.01378,-3.3416
0.01379,-2.3622
0.0138,3.434
0.01381,2.9508
0.01382,5.8077
0.01383,4.28
0.01384,-1.6902
0.01385,1.2433
0.01386,-1.0883
0.01387,-1.0844
0.01388,-2.8279
0.01389,-2.3806
0.0139,-1.1385
0.01391,0.65914
0.01392,4.7436
0.01393,0.32714
0.01394,-2.5799
0.01395,4.4679
0.01396,3.2595
0.01397,-0.88497
0.01398,1.7732
0.01399,5.343
0.014,-0.5119
0.01401,-1.3355
0.01402,0.0099759
0.01403,3.0028
0.01404,2.7484
0.01405,1.2895
0.01406,-4.3316
0.01407,3.2052
0.01408,3.9688
0.01409,1.6084
0.0141,1.8102
0.01411,-1.8864
0.01412,3.984
0.01413,2.8617
0.01414,5.5526
0.01415,-0.65331
0.01416,-0.028505
0.01417,4.3449
0.01418,-1.3137
0.01419,3.1073
0.0142,-8.7258
0.01421,3.3919
0.01422,2.4678
0.01423,-0.96853
0.01424,3.8858
0.01425,3.7058
0.01426,3.2447
0.01427,2.1697
0.01428,0.35899
0.01429,-4.0072
0.0143,1.8303
0.01431,5.8911
0.01432,-3.0001
0.01433,-0.76166
0.01434,-3.0907
0.01435,0.35718
0.01436,-0.085676
0.01437,2.4106
0.01438,3.0817
0.01439,1.1207
0.0144,2.425
0.01441,3.4659
0.01442,5.4939
0.01443,1.7857
0.01444,0.81809
0.01445,5.3951
0.01446,-0.60264
0.01447,-1.473
0.01448,0.16707
0.01449,-0.037886
0.0145,-2.2106
0.01451,-1.1788
0.01452,3.4078
0.01453,-0.40979
0.01454,4.4713
0.01455,-1.7562
0.01456,-0.55804
0.01457,1.1548
0.01458,-8.8488
0.01459,3.5501
0.0146,2.3056
0.01461,6.95
0.01462,0.20491
0.01463,5.2516
0.01464,-0.17129
0.01465,-5.3153
0.01466,2.3116
0.01467,-5.5097
0.01468,-2.0565
0.01469,-3.6377
0.0147,-4.4033
0.01471,0.046457
0.01472,8.2006
0.01473,0.80941
0.01474,1.7327
0.01475,-0.32541
0.01476,2.3206
0.01477,1.955
0.01478,-2.5142
0.01479,-2.1111
0.0148,3.7076
0.01481,1.5538
0.01482,-2.6642
0.01483,-5.1476
0.01484,3.8654
0.01485,-0.26689
0.01486,-5.22
0.01487,2.2775
0.01488,-3.7863
0.01489,1.5587
0.0149,-1.4345
0.01491,0.36557
0.01492,1.5328
0.01493,2.2593
0.01494,1.9894
0.01495,-2.799
0.01496,-2.482
0.01497,-1.5508
0.01498,0.56195
0.01499,-0.60086
0.015,-3.664
0.01501,-2.7503
0.01502,-2.8956
0.01503,3.7645
0.01504,0.74824
0.01505,-2.7458
0.01506,2.9606
0.01507,-1.8116
0.01508,-1.1944
0.01509,0.50106
0.0151,0.59743
0.01511,-2.6738
0.01512,-1.9849
0.01513,-2.2743
0.01514,-3.4491
0.01515,-1.7838
0.01516,4.949
0.01517,-1.7961
0.01518,-2.9517
0.01519,3.3358
0.0152,2.1251
0.01521,-3.1173
0.01522,4.0747
0.01523,4.7363
0.01524,-0.11768
0.01525,-4.2142
0.01526,0.84695
0.01527,-1.6957
0.01528,3.1663
0.01529,0.22597
0.0153,-0.86467
0.01531,2.2068
0.01532,-0.0020739
0.01533,-0.7612
0.01534,1.2166
0.01535,1.9331
0.01536,0.58763
0.01537,-3.2369
0.01538,2.5184
0.01539,-0.87927
0.0154,1.5583
0.01541,-7.5453
0.01542,6.9198
0.01543,-1.6343
0.01544,2.058
0.01545,5.1813
0.01546,3.2815
0.01547,1.3345
0.01548,1.1268
0.01549,0.69513
0.0155,-5.9641
0.01551,-7.351
0.01552,-2.6912
0.01553,3.1864
0.01554,7.0761
0.01555,-2.9394
0.01556,-2.1332
0.01557,2.3337
0.01558,1.7794
0.01559,3.1467
0.0156,5.0104
0.01561,-3.7928
0.01562,-0.27757
0.01563,-1.8853
0.01564,-4.6633
0.01565,4.7641
0.01566,0.25692
0.01567,1.6695
0.01568,1.4621
0.01569,3.7427
0.0157,3.1831
0.01571,-1.52
0.01572,-0.030664
0.01573,-0.51978
0.01574,-2.8747
0.01575,2.8831
0.01576,-4.7623
0.01577,0.19952
0.01578,-0.5255
0.01579,-0.70648
0.0158,2.3132
0.01581,-2.4433
0.01582,4.8792
0.01583,1.8399
0.01584,1.3407
0.01585,0.56321
0.01586,-7.5561
0.01587,4.0993
0.01588,-2.7061
0.01589,-0.023258
0.0159,-3.7557
0.01591,2.1215
0.01592,5.7526
0.01593,2.1172
0.01594,-1.5239
0.01595,0.51811
0.01596,1.3516
0.01597,-1.7279
0.01598,2.6516
0.01599,-3.3277
0.016,3.2978
0.01601,2.7575
0.01602,-1.5528
0.01603,2.8356
0.01604,0.28609
0.01605,1.577
0.01606,0.70058
0.01607,5.0653
0.01608,0.23657
0.01609,1.7544
0.0161,-0.68557
0.01611,-0.338
0.01612,6.4094
0.01613,2.2346
0.01614,6.1499
0.01615,0.9522
0.01616,-0.76871
0.01617,-2.3075
0.01618,2.3759
0.01619,5.2139
0.0162,0.9949
0.01621,1.3812
0.01622,-1.4608
0.01623,0.44139
0.01624,3.4636
0.01625,-4.2116
0.01626,0.30652
0.01627,1.1279
0.01628,-0.87987
0.01629,-6.413
0.0163,0.13776
0.01631,-4.0885
0.01632,4.5724
0.01633,1.6238
0.01634,0.13619
0.01635,-1.4171
0.01636,6.5272
0.01637,-0.20929
0.01638,0.32078
0.01639,-2.2068
0.0164,0.94516
0.01641,1.2618
0.01642,2.0806
0.01643,-4.0862
0.01644,-1.6674
0.01645,2.6081
0.01646,-8.0401
0.01647,-3.2955
0.01648,2.0493
0.01649,-2.4342
0.0165,-4.6351
0.01651,3.6216
0.01652,-3.345
0.01653,3.2848
0.01654,1.3642
0.01655,3.4718
0.01656,-3.9667
0.01657,1.0837
0.01658,3.0193
0.01659,1.6015
0.0166,-0.69142
0.01661,-1.3021
0.01662,1.3129
0.01663,1.9573
0.01664,-2.3026
0.01665,-8.4262
0.01666,-2.2315
0.01667,0.97498
0.01668,5.1571
0.01669,0.14011
0.0167,1.0653
0.01671,2.5339
0.01672,-4.7248
0.01673,0.22791
0.01674,2.512
0.01675,-1.8597
0.01676,3.1752
0.01677,1.6635
0.01678,-4.0819
0.01679,-3.0376
0.0168,0.70599
0.01681,-0.217
0.01682,-0.85405
0.01683,-6.1819
0.01684,-3.4149
0.01685,2.7251
0.01686,4.1924
0.01687,0.14908
0.01688,-3.8942
0.01689,3.2788
0.0169,-1.9028
0.01691,2.8852
0.01692,-2.1875
0.01693,-1.3768
0.01694,-2.6798
0.01695,-4.0645
0.01696,2.9408
0.01697,0.74909
0.01698,-1.2661
0.01699,-4.8661
0.017,-2.7137
0.01701,1.2037
0.01702,0.47622
0.01703,-3.6355
0.01704,-4.4072
0.01705,2.4804
0.01706,-2.7053
0.01707,1.7523
0.01708,3.3619
0.01709,-0.85942
0.0171,1.5789
0.01711,0.43755
0.01712,-1.5798
0.01713,0.036608
0.01714,3.684
0.01715,2.525
0.01716,-3.0773
0.01717,1.5472
0.01718,3.5511
0.01719,3.8816
0.0172,1.4139
0.01721,-6.346
0.01722,-6.43
0.01723,-0.23676
0.01724,5.2544
0.01725,0.23905
0.01726,5.3159
0.01727,-4.0296
0.01728,0.39206
0.01729,2.7513
0.0173,0.031882
0.01731,1.5286
0.01732,-0.98314
0.01733,-6.0692
0.01734,3.1901
0.01735,0.81535
0.01736,1.6235
0.01737,-2.7849
0.01738,2.804
0.01739,-0.44553
0.0174,3.0902
0.01741,1.8877
0.01742,4.4647
0.01743,-2.6999
0.01744,-6.393
0.01745,-2.9871
0.01746,1.5605
0.01747,0.32449
0.01748,-0.76335
0.01749,3.0138
0.0175,-2.443
0.01751,0.75947
0.01752,0.25442
0.01753,2.3141
0.01754,0.60312
0.01755,3.9683
0.01756,-0.72024
0.01757,-1.6275
0.01758,-1.3364
0.01759,1.398
0.0176,-3.7726
0.01761,3.252
0.01762,0.40801
0.01763,-2.036
0.01764,2.5814
0.01765,2.8796
0.01766,0.34376
0.01767,-6.4629
0.01768,2.5457
0.01769,-1.4918
0.0177,1.2712
0.01771,2.6287
0.01772,3.4002
0.01773,-2.1033
0.01774,-1.1021
0.01775,1.5057
0.01776,-1.8674
0.01777,-2.2576
0.01778,1.4605
0.01779,2.2289
0.0178,0.64481
0.01781,0.88407
0.01782,4.1831
0.01783,-0.53201
0.01784,-1.4996
0.01785,-2.403
0.01786,-0.79784
0.01787,0.98604
0.01788,-4.7186
0.01789,1.5147
0.0179,-3.512
0.01791,3.1965
0.01792,-5.7766
0.01793,2.6187
0.01794,5.7939
0.01795,-0.41359
0.01796,2.5823
0.01797,-1.2492
0.01798,6.1563
0.01799,0.33222
0.018,5.5708
0.01801,-2.1199
0.01802,-0.31216
0.01803,1.1537
0.01804,-1.4718
0.01805,-1.576
0.01806,-3.8234
0.01807,-0.72857
0.01808,-3.2183
0.01809,-4.919
0.0181,-2.4738
0.01811,0.67369
0.01812,-1.7093
0.01813,2.8588
0.01814,0.20916
0.01815,-2.7942
0.01816,-2.7043
0.01817,-3.3134
0.01818,1.7149
0.01819,-0.59505
0.0182,-1.316
0.01821,-5.9968
0.01822,-2.8446
0.01823,-5.0792
0.01824,3.3434
0.01825,1.5032
0.01826,4.6396
0.01827,2.9429
0.01828,-0.10803
0.01829,-0.61229
0.0183,-2.2965
0.01831,1.666
0.01832,2.1181
0.01833,-0.49904
0.01834,-1.7135
0.01835,-2.6436
0.01836,4.9905
0.01837,1.8503
0.01838,1.205
0.01839,2.6391
0.0184,0.34166
0.01841,1.0458
0.01842,-4.3839
0.01843,-4.9738
0.01844,4.5564
0.01845,4.1886
0.01846,0.53015
0.01847,-2.5691
0.01848,2.506
0.01849,-7.635
0.0185,0.75777
0.01851,-5.4294
0.01852,-1.0997
0.01853,-3.8561
0.01854,0.2171
0.01855,-1.3874
0.01856,3.9578
0.01857,-0.059303
0.01858,-1.757
0.01859,3.9943
0.0186,-2.1575
0.01861,0.96585
0.01862,-3.3895
0.01863,-1.3664
0.01864,0.076702
0.01865,3.0349
0.01866,5.6248
0.01867,-3.6212
0.01868,2.6018
0.01869,5.1468
0.0187,3.7088
0.01871,2.0432
0.01872,1.9148
0.01873,-0.61984
0.01874,-1.3106
0.01875,-0.3544
0.01876,-0.81971
0.01877,0.65467
0.01878,2.1963
0.01879,1.0653
0.0188,0.99331
0.01881,1.6441
0.01882,-2.2511
0.01883,-1.2215
0.01884,4.6045
0.01885,-4.3912
0.01886,0.88082
0.01887,5.7365
0.01888,-4.2057
0.01889,-0.74599
0.0189,1.5574
0.01891,-7.7775
0.01892,1.2888
0.01893,-3.1662
0.01894,0.20258
0.01895,1.5379
0.01896,1.3606
0.01897,5.6805
0.01898,1.1405
0.01899,-3.9292
0.019,-3.1423
0.01901,0.99898
0.01902,4.964
0.01903,4.607
0.01904,-0.66575
0.01905,-2.4972
0.01906,-5.7497
0.01907,-1.4739
0.01908,3.4198
0.01909,-0.4184
0.0191,5.4401
0.01911,1.7808
0.01912,1.1811
0.01913,-4.2868
0.01914,-0.36125
0.01915,6.4474
0.01916,-5.0374
0.01917,-1.861
0.01918,-0.16249
0.01919,-1.1697
0.0192,5.4346
0.01921,6.0466
0.01922,-1.7965
0.01923,-1.8148
0.01924,-4.0341
0.01925,-4.2444
0.01926,-0.51683
0.01927,0.031026
0.01928,-1.2769
0.01929,3.0681
0.0193,-2.2511
0.01931,-2.5867
0.01932,-1.1555
0.01933,3.2494
0.01934,-1.0284
0.01935,1.585
0.01936,2.8416
0.01937,-2.049
0.01938,-3.0091
0.01939,-2.7519
0.0194,6.2755
0.01941,-1.3438
0.01942,2.5435
0.01943,3.4982
0.01944,-1.7398
0.01945,-3.4265
0.01946,-0.13491
0.01947,-1.6141
0.01948,0.55863
0.01949,3.3197
0.0195,-1.673
0.01951,-5.7428
0.01952,-2.4633
0.01953,-5.4812
0.01954,-1.1317
0.01955,1.6739
0.01956,0.041431
0.01957,2.6827
0.01958,-0.54891
0.01959,-2.8547
0.0196,-3.2464
0.01961,-0.46141
0.01962,0.86224
0.01963,-2.4276
0.01964,1.4362
0.01965,-2.3857
0.01966,0.14117
0.01967,-1.1085
0.01968,2.2993
0.01969,-2.7699
0.0197,1.7501
0.01971,-0.083751
0.01972,0.50342
0.01973,2.5445
0.01974,8.5844
0.01975,3.81
0.01976,0.29368
0.01977,3.2179
0.01978,0.59094
0.01979,1.7062
0.0198,1.5669
0.01981,6.7008
0.01982,-1.1941
0.01983,3.7879
0.01984,1.3974
0.01985,6.8197
0.01986,-2.7368
0.01987,2.031
0.01988,4.3307
0.01989,3.5051
0.0199,-7.1925
0.01991,-2.0504
0.01992,-1.6573
0.01993,-0.91525
0.01994,2.6502
0.01995,2.758
0.01996,-1.2002
0.01997,4.1802
0.01998,-4.3797
0.01999,1.7137
0.02,4.4742
0.02001,-4.0518
0.02002,2.488
0.02003,-0.46333
0.02004,-3.1901
0.02005,0.98502
0.02006,-1.4647
0.02007,0.67946
0.02008,-2.7785
0.02009,-4.3344
0.0201,3.1961
0.02011,-2.0313
0.02012,2.0993
0.02013,-0.1662
0.02014,-0.35749
0.02015,2.05
0.02016,-4.7544
0.02017,1.8117
0.02018,-0.7808
0.02019,0.70242
0.0202,-3.1584
0.02021,0.16198
0.02022,1.4115
0.02023,-2.3505
0.02024,-0.90663
0.02025,-0.019182
0.02026,2.1176
0.02027,4.5615
0.02028,-1.3057
0.02029,-0.62428
0.0203,-3.7885
0.02031,3.6474
0.02032,1.9491
0.02033,0.05607
0.02034,-1.7327
0.02035,3.8665
0.02036,-3.5926
0.02037,-5.1708
0.02038,-0.59173
0.02039,3.1921
0.0204,-1.9591
0.02041,-0.89752
0.02042,4.4244
0.02043,3.8355
0.02044,-4.2019
0.02045,-1.9431
0.02046,-0.5103
0.02047,2.3787
0.02048,3.1328
0.02049,-1.4505
0.0205,-4.4747
0.02051,-1.0035
0.02052,3.4072
0.02053,2.2913
0.02054,3.9817
0.02055,1.6444
0.02056,-4.4009
0.02057,-0.31948
0.02058,-2.2011
0.02059,0.66314
0.0206,4.8304
0.02061,1.1353
0.02062,-3.7951
0.02063,-0.17256
0.02064,1.0728
0.02065,-0.098039
0.02066,8.4046
0.02067,-0.23685
0.02068,-1.3534
0.02069,-4.2742
0.0207,-0.24816
0.02071,5.6021
0.02072,-2.9873
0.02073,-4.5467
0.02074,-5.7568
0.02075,5.1315
0.02076,-5.0698
0.02077,1.4337
0.02078,-5.3204
0.02079,-4.1083
0.0208,-1.403
0.02081,1.7147
0.02082,-5.6872
0.02083,-0.10486
0.02084,5.8198
0.02085,2.1044
0.02086,-0.67464
0.02087,-1.1414
0.02088,0.78864
0.02089,-2.3573
0.0209,1.8237
0.02091,-2.3454
0.02092,-2.5683
0.02093,-2.0764
0.02094,1.059
0.02095,1.2074
0.02096,-0.45942
0.02097,3.6894
0.02098,4.4831
0.02099,-5.7662
0.021,-1.3922
0.02101,-4.2578
0.02102,-0.87593
0.02103,-2.3033
0.02104,-0.96635
0.02105,2.0155
0.02106,0.91542
0.02107,-5.2319
0.02108,-4.8302
0.02109,1.6103
0.0211,0.078554
0.02111,-0.36063
0.02112,2.1095
0.02113,1.7488
0.02114,0.49692
0.02115,2.8201
0.02116,-3.6753
0.02117,1.3985
0.02118,-1.2288
0.02119,-0.75781
0.0212,-2.3486
0.02121,-4.4515
0.02122,0.48541
0.02123,3.263
0.02124,1.5282
0.02125,1.5377
0.02126,3.9606
0.02127,-3.1938
0.02128,-2.5584
0.02129,-2.6792
0.0213,7.3378
0.02131,1.6398
0.02132,2.3036
0.02133,-3.1227
0.02134,6.1875
0.02135,-0.53187
0.02136,0.2218
0.02137,-0.18546
0.02138,-0.80911
0.02139,4.2858
0.0214,-2.926
0.02141,0.80949
0.02142,0.13649
0.02143,6.2849
0.02144,5.3114
0.02145,3.2636
0.02146,-2.9017
0.02147,-1.0266
0.02148,-0.39141
0.02149,-3.2007
0.0215,-3.5589
0.02151,-2.3681
0.02152,-1.9543
0.02153,-6.479
0.02154,5.3064
0.02155,2.2114
0.02156,1.5752
0.02157,0.37738
0.02158,-3.5907
0.02159,4.8992
0.0216,-2.3262
0.02161,-0.16917
0.02162,-4.2322
0.02163,5.3459
0.02164,1.9735
0.02165,1.3909
0.02166,3.5276
0.02167,2.7487
0.02168,0.18775
0.02169,-1.9787
0.0217,2.6168
0.02171,0.48208
0.02172,-0.69931
0.02173,0.66906
0.02174,3.7562
0.02175,0.61745
0.02176,-0.31428
0.02177,5.2652
0.02178,-6.6311
0.02179,-3.4415
0.0218,-1.2116
0.02181,-0.91571
0.02182,0.058197
0.02183,0.5046
0.02184,2.7234
0.02185,6.0963
0.02186,-0.3102
0.02187,2.6938
0.02188,2.4517
0.02189,3.8226
0.0219,-0.30017
0.02191,-3.7302
0.02192,4.238
0.02193,-2.681
0.02194,-5.1385
0.02195,-3.2907
0.02196,4.8608
0.02197,0.30171
0.02198,1.2984
0.02199,-3.0971
0.022,1.2679
0.02201,7.0061
0.02202,-0.083959
0.02203,2.6952
0.02204,7.3343
0.02205,-2.0724
0.02206,0.4843
0.02207,-5.4072
0.02208,-3.4915
0.02209,2.8611
0.0221,-3.7527
0.02211,3.9323
0.02212,-1.255
0.02213,-5.1477
0.02214,1.4726
0.02215,-3.8453
0.02216,-2.9739
0.02217,1.0295
0.02218,1.8845
0.02219,4.6377
0.0222,-1.0507
0.02221,0.051137
0.02222,3.2106
0.02223,0.66076
0.02224,0.71048
0.02225,-4.0529
0.02226,-1.4082
0.02227,-0.64473
0.02228,4.9503
0.02229,1.9172
0.0223,1.3017
0.02231,6.0137
0.02232,0.68059
0.02233,3.5303
0.02234,-1.3041
0.02235,6.719
0.02236,-2.603
0.02237,-1.266
0.02238,6.2038
0.02239,2.1935
0.0224,4.3122
0.02241,1.4289
0.02242,-1.7314
0.02243,-0.1862
0.02244,1.8198
0.02245,-1.0211
0.02246,-1.1428
0.02247,3.4175
0.02248,2.8046
0.02249,-0.84553
0.0225,1.0629
0.02251,-4.5378
0.02252,0.81546
0.02253,-0.36218
0.02254,2.9129
0.02255,2.6051
0.02256,-2.1999
0.02257,0.80367
0.02258,1.8186
0.02259,-0.87089
0.0226,2.1112
0.02261,-3.7063
0.02262,-0.13822
0.02263,0.20579
0.02264,-4.2916
0.02265,2.538
0.02266,-3.4493
0.02267,0.52845
0.02268,-5.724
0.02269,-5.3428
0.0227,2.3094
0.02271,7.2321
0.02272,0.94152
0.02273,0.37616
0.02274,6.1325
0.02275,-1.9776
0.02276,3.5534
0.02277,0.73057
0.02278,-3.2235
0.02279,-1.4937
0.0228,0.32475
0.02281,4.4571
0.02282,-2.375
0.02283,-1.804
0.02284,2.8263
0.02285,-1.2708
0.02286,2.9462
0.02287,-2.7381
0.02288,0.14074
0.02289,-1.1847
0.0229,-5.8407
0.02291,4.3464
0.02292,-3.2002
0.02293,1.1784
0.02294,-4.21
0.02295,-0.16222
0.02296,5.5979
0.02297,0.39264
0.02298,1.8806
0.02299,0.72976
0.023,2.986
0.02301,-0.32907
0.02302,-0.19038
0.02303,-1.3855
0.02304,3.0935
0.02305,5.1653
0.02306,5.6598
0.02307,-2.5429
0.02308,1.0138
0.02309,1.4055
0.0231,3.4942
0.02311,-1.1704
0.02312,2.8322
0.02313,3.4851
0.02314,1.2985
0.02315,-0.15348
0.02316,-1.0923
0.02317,-1.1942
0.02318,3.1441
0.02319,1.264
0.0232,-2.6236
0.02321,0.49242
0.02322,-4.3352
0.02323,2.1191
0.02324,-1.6192
0.02325,-1.9872
0.02326,-5.7961
0.02327,-1.5404
0.02328,-1.5839
0.02329,-0.6572
0.0233,-3.9764
0.02331,5.0739
0.02332,0.63101
0.02333,5.8788
0.02334,-3.224
0.02335,5.6306
0.02336,-5.5942
0.02337,4.398
0.02338,1.8518
0.02339,2.7274
0.0234,1.4002
0.02341,1.7753
0.02342,0.036571
0.02343,2.8663
0.02344,5.6665
0.02345,-5.4947
0.02346,2.8304
0.02347,-0.74455
0.02348,4.1487
0.02349,3.8719
0.0235,0.54627
0.02351,-6.7822
0.02352,2.882
0.02353,-3.6931
0.02354,2.0101
0.02355,-0.85285
0.02356,6.006
0.02357,-5.1475
0.02358,-0.681
0.02359,4.8781
0.0236,-1.2645
0.02361,1.9482
0.02362,1.1711
0.02363,3.1856
0.02364,0.86754
0.02365,-5.4504
0.02366,0.43883
0.02367,-3.0041
0.02368,-0.23941
0.02369,-3.304
0.0237,-1.9722
0.02371,1.7001
0.02372,1.7292
0.02373,2.1372
0.02374,1.2382
0.02375,0.40858
0.02376,-0.20561
0.02377,-5.2756
0.02378,4.5377
0.02379,-2.7197
0.0238,0.33817
0.02381,0.11628
0.02382,0.57794
0.02383,-1.248
0.02384,2.0169
0.02385,1.5236
0.02386,-1.6728
0.02387,-2.3123
0.02388,-1.7037
0.02389,9.6548
0.0239,1.9891
0.02391,2.3201
0.02392,0.25135
0.02393,-0.47586
0.02394,1.1056
0.02395,0.38427
0.02396,-2.2459
0.02397,1.0771
0.02398,-3.4566
0.02399,-0.62245
0.024,5.4401
0.02401,-4.7482
0.02402,-6.7182
0.02403,0.7289
0.02404,-2.573
0.02405,4.6471
0.02406,-5.0266
0.02407,6.0074
0.02408,-3.1458
0.02409,-6.4871
0.0241,6.3112
0.02411,-4.176
0.02412,1.1568
0.02413,-0.029141
0.02414,4.2489
0.02415,-0.073836
0.02416,-6.3436
0.02417,-0.17393
0.02418,-0.55209
0.02419,2.7304
0.0242,-7.488
0.02421,-1.7084
0.02422,5.1154
0.02423,5.0642
0.02424,1.7027
0.02425,-0.092997
0.02426,-2.1008
0.02427,-3.9507
0.02428,1.0427
0.02429,6.5163
0.0243,2.7403
0.02431,2.7599
0.02432,1.4921
0.02433,-1.5455
0.02434,3.4981
0.02435,1.3704
0.02436,-0.58346
0.02437,-3.0161
0.02438,5.7387
0.02439,2.7683
0.0244,0.60462
0.02441,2.386
0.02442,0.76635
0.02443,-0.66708
0.02444,1.2052
0.02445,7.2032
0.02446,-1.0726
0.02447,-2.3918
0.02448,-1.0931
0.02449,3.496
0.0245,5.6857
0.02451,-3.0727
0.02452,1.3488
0.02453,-1.9109
0.02454,1.3713
0.02455,-1.6947
0.02456,-0.048456
0.02457,-5.7931
0.02458,0.89711
0.02459,0.49659
0.0246,0.088258
0.02461,2.498
0.02462,-0.25857
0.02463,0.35652
0.02464,-3.232
0.02465,4.5183
0.02466,3.7854
0.02467,3.3478
0.02468,-1.7766
0.02469,-2.9652
0.0247,-1.0001
0.02471,9.169
0.02472,-1.3663
0.02473,-0.50384
0.02474,-0.697
0.02475,5.4394
0.02476,-3.3782
0.02477,2.2035
0.02478,1.9601
0.02479,0.12897
0.0248,-1.5836
0.02481,2.4484
0.02482,4.5064
0.02483,1.9689
0.02484,-4.6922
0.02485,3.6584
0.02486,-1.1583
0.02487,0.88403
0.02488,1.205
0.02489,-0.25401
0.0249,-6.0243
0.02491,3.3319
0.02492,5.1488
0.02493,-1.3084
0.02494,0.059084
0.02495,-2.1834
0.02496,4.1542
0.02497,-0.11652
0.02498,1.2139
0.02499,-0.28594
0.025,1.1925
0.02501,1.6754
0.02502,-6.9636
0.02503,1.0477
0.02504,4.114
0.02505,5.9999
0.02506,1.4569
0.02507,3.5356
0.02508,-0.11208
0.02509,4.9941
0.0251,4.1852
0.02511,0.74756
0.02512,-2.6188
0.02513,-4.2404
0.02514,-0.36955
0.02515,3.1855
0.02516,2.5211
0.02517,3.146
0.02518,-1.8749
0.02519,4.9121
0.0252,-1.0933
0.02521,-1.1556
0.02522,-1.6949
0.02523,2.66
0.02524,-2.4655
0.02525,0.87549
0.02526,2.7126
0.02527,0.80909
0.02528,3.1172
0.02529,-2.6653
0.0253,2.7906
0.02531,0.023097
0.02532,-1.523
0.02533,-7.2217
0.02534,-0.68358
0.02535,3.2326
0.02536,5.2098
0.02537,1.8623
0.02538,-5.8518
0.02539,0.34772
0.0254,5.4039
0.02541,-0.1305
0.02542,0.48936
0.02543,-2.6354
0.02544,1.1998
0.02545,-0.028978
0.02546,-2.8167
0.02547,-1.2534
0.02548,-0.95242
0.02549,-3.5076
0.0255,-1.4572
0.02551,-2.1398
0.02552,5.7945
0.02553,1.1832
0.02554,4.5416
0.02555,3.0126
0.02556,3.4974
0.02557,0.087987
0.02558,5.1543
0.02559,-2.2917
0.0256,0.26645
0.02561,3.7847
0.02562,3.0019
0.02563,3.6094
0.02564,3.0971
0.02565,0.15126
0.02566,4.1962
0.02567,4.7337
0.02568,-0.38262
0.02569,-3.113
0.0257,-0.99315
0.02571,3.0391
0.02572,0.26351
0.02573,0.75169
0.02574,-6.4446
0.02575,-0.88393
0.02576,-5.2574
0.02577,-0.21707
0.02578,0.66094
0.02579,-0.42266
0.0258,2.1835
0.02581,-8.2692
0.02582,2.3616
0.02583,2.9322
0.02584,-0.69143
0.02585,-4.3853
0.02586,1.3623
0.02587,0.64802
0.02588,0.065781
0.02589,1.1688
0.0259,0.31907
0.02591,4.7686
0.02592,1.0549
0.02593,-3.0712
0.02594,0.2911
0.02595,-0.088447
0.02596,1.1045
0.02597,-3.8714
0.02598,-0.89928
0.02599,-1.4097
0.026,-3.1986
0.02601,-1.453
0.02602,5.625
0.02603,0.35203
0.02604,3.831
0.02605,-1.7247
0.02606,0.25057
0.02607,-0.85318
0.02608,2.6397
0.02609,0.54066
0.0261,1.2958
0.02611,-2.7213
0.02612,-2.4306
0.02613,-4.3755
0.02614,5.0789
0.02615,-1.7938
0.02616,-0.6082
0.02617,-1.8305
0.02618,-2.9002
0.02619,1.1173
0.0262,2.0642
0.02621,0.0021737
0.02622,0.34804
0.02623,-1.6671
0.02624,2.6762
0.02625,-7.0525
0.02626,-3.0105
0.02627,-1.3856
0.02628,6.2171
0.02629,-6.29
0.0263,4.0525
0.02631,3.1155
0.02632,-2.7509
0.02633,0.74549
0.02634,-3.1526
0.02635,-0.038936
0.02636,-2.1107
0.02637,0.79617
0.02638,0.54347
0.02639,1.4461
0.0264,1.412
0.02641,-4.9236
0.02642,-1.6283
0.02643,0.54948
0.02644,2.8315
0.02645,4.2877
0.02646,-1.7389
0.02647,4.2017
0.02648,0.25821
0.02649,-1.7076
0.0265,-3.9055
0.02651,-3.472
0.02652,0.11782
0.02653,0.89857
0.02654,5.8076
0.02655,-3.1057
0.02656,-0.82597
0.02657,0.76097
0.02658,-3.4712
0.02659,0.87366
0.0266,-1.136
0.02661,-3.4585
0.02662,3.3071
0.02663,-1.238
0.02664,-2.1499
0.02665,-1.8313
0.02666,-0.74866
0.02667,-1.0753
0.02668,1.8783
0.02669,0.70102
0.0267,4.8846
0.02671,3.3095
0.02672,-0.56121
0.02673,2.0376
0.02674,0.19515
0.02675,-3.4867
0.02676,3.273
0.02677,-1.7238
0.02678,-1.5038
0.02679,1.0058
0.0268,-0.94149
0.02681,0.22237
0.02682,3.1594
0.02683,-4.053
0.02684,-2.251
0.02685,-1.8248
0.02686,-1.5442
0.02687,-1.3958
0.02688,1.8918
0.02689,3.5926
0.0269,-2.7361
